LINK;TITULO;FECHA;MEDIO;MODALIDAD DE ROBO;TIPO DE ARMA;EDAD VICTIMA;EDAD DELINCUENTE;GENERO VICTIMA;GENERO DELINCUENTE;DISTRITO;MUERTOS;HERIDOS;OCUPACIÓN
http://elcomercio.pe/lima/smp-marcas-balean-comerciante-robarle-s-20-mil-151741;SMP: ‘marcas’ balean a comerciante para robarle S/20 mil;3/12/2016;El Comercio;Asalto;Pistola;35-55;;Hombre;Hombre (3);San Martín de Porres;0;1;Comerciante
https://panamericana.pe/locales/219173-delincuentes-armados-asaltan-hernan-vidaurre-familia-via-evitamiento;Delincuentes armados asaltan a Hernán Vidaurre y su familia en Via de Evitamiento;24;Panamericana;Asalto;Pistola;;;Hombre;Hombre;El Agustino;0;0;Cómico
http://peru21.pe/actualidad/olivos-marcas-asaltan-y-balean-empresario-2263933;Los Olivos: 'Marcas' dispararon a empresario y le arrebataron S/ 20 mil;2/12/2016;Perú21;Marcaje;Pistola;35-55;;Hombre;Varios (no especifica);Los Olivos;0;1;Empresario
http://www.americatv.com.pe/noticias/actualidad/pueblo-libre-mozo-evito-que-delincuentes-asalten-restaurante-n257201;Pueblo Libre: mozo evitó que delincuentes asalten restaurante;9/12/2016;América Noticias;Hurto;Arma blanca;;;Hombre;;Pueblo Libre;0;0;Empresario
http://trome.pe/actualidad/policiales/inseguridad-ciudadana-marcas-roban-20-mil-dolares-golpes-empresario-san-juan-lurigancho-32976;Inseguridad ciudadana: ‘Marcas’ roban 20 mil dólares a golpes a empresario en San Juan de Lurigancho [VIDEO];8/12/2016;Trome;Marcaje;Pistola;35-55;;Hombre;Hombre (5);San Juan de Lurigancho;0;1;Empresario
https://panamericana.pe/buenosdiasperu/locales/218912-delincuentes-asaltan-conocido-supermercado-comas;Delincuentes asaltan supermercado en Comas;20/12/2016;Panamericana;Asalto;;;;;Varios (no especifica);Comas;0;1;Estudiante
https://panamericana.pe/24horas/locales/218524-policia-capturo-delincuentes-pleno-robo-tienda-brena;Policía capturó a delincuentes en pleno robo a tienda en Breña;13;Panamericana;Hurto;;;35-55;;Hombre;Breña;1;0;Policía
http://trome.pe/actualidad/policiales/inseguridad-ciudadana-expolicia-asesinado-balazos-sicarios-35153;Inseguridad ciudadana: Expolicía fue asesinado a balazos por sicarios [FOTOS];29/12/2016;Trome;Sicariato;Pistola;57-100;;Hombre;Hombre (2);Callao;1;0;Policía
http://trome.pe/actualidad/policiales/cercado-lima-hallan-joven-muerto-cerca-estacion-metropolitano-via-expresa-video-34743;Cercado de Lima: Joven hallado muerto en la Vía Expresa habría sido asaltado en falso colectivo [VIDEO];26/12/2016;Trome;Asalto;Arma Blanca;15-21;;Hombre;Varios (no especifica);Cercado de Lima;1;0;Estudiante
http://trome.pe/actualidad/policiales/inseguridad-ciudadana-roban-casa-hermana-premier-fernando-zavala-miraflores-34676;Inseguridad ciudadana: Roban casa de hermana de premier Fernando Zavala en Miraflores;24/12/2016;Trome;Asalto;Pistola;;;Hombre;Varios (no especifica);Miraflores;0;0;Mayordomo
http://peru21.pe/actualidad/marcas-fusiles-robaron-s38-mil-militar-san-isidro-plena-luz-dia-2264976;Marcas con fusiles robaron S/38 mil a militar en San Isidro a plena luz del día;14/12/2016;Perú21;Marcaje;Pistola;;;Hombre;Hombre (3);San Isidro;0;0;Militar
http://www.latina.pe/noticias/90/menores-asaltan-a-mujer-embarazada-y-le-roban-34-mil-soles-44879/;Menores asaltan a mujer embarazada y le roban 34 mil soles;29;Latina;Raqueteo;;;;Mujer;Hombre;Cercado de Lima;1;0;Policía
https://panamericana.pe/24horas/locales/219310-sjl-delincuentes-roban-iglesia-visperas-navidad;SJL: delincuentes roban iglesia en víspera de Navidad;23;Panamericana;Hurto;Sin arma;;;;Hombre;San Juan de Lurigancho;0;0;Mozo
http://www.latina.pe/noticias/90/roban-3-departamentos-en-chorrillos-43437/;Roban 3 departamentos en Chorrillos;5/12/2016;Latina;Hurto;;;;;;Chorrillos;1;0;
http://peru21.pe/actualidad/olivos-pasajero-bus-transporte-publico-murio-asalto-2266470;Los Olivos: Policía vestido de civil muere en asalto a bus de transporte público;30;Perú21;Asalto;Pistola;35-55;;Hombre;Hombre;Los Olivos;1;2;Policía
http://larepublica.pe/impresa/sociedad/829842-sicario-mata-de-11-balazos-mototaxista-y-deja-herida-joven-embarazada-en-sjl;"Sicario mata de 11 balazos a mototaxista y deja herida a joven embarazada en SJL
";12/12/2016;La República;Sicariato;Pistola;35-55;;Hombre;Hombre (2);San Juan de Lurigancho;1;1;Mototaxista
http://trome.pe/actualidad/policiales/inseguridad-ciudadana-delincuentes-balean-policia-seguridad-san-martin-porres-video-33701;Inseguridad ciudadana: Delincuentes balean a policía de seguridad del Estado en San Martín de Porres [VIDEO];15/12/2016;Trome;Asalto;Pistola;;;Hombre;Hombre (2);San Martín de Porres;0;1;Policía
http://www.americatv.com.pe/noticias/actualidad/callao-asesinan-vendedor-caramelos-unas-cuadras-su-casa-n256631;Callao: asesinan a vendedor de caramelos a una cuadra de su casa;4;América Noticias;Sicariato;Pistola;;;Hombre;Hombre;Callao;0;1;Vendedor ambulante
https://panamericana.pe/24horas/locales/217930-sjl-delincuentes-intentaron-llevarse-cajero-automatico-conocida-farmacia;Cámaras captan a banda delincuencial que intentó robar cajero en SJL;1/12/2016;Panamericana;Asalto;Pistola;;;;Varios (no especifica);San Juan de Lurigancho;0;0;
http://trome.pe/san-juan-lurigancho-atrapan-carteristas-mototaxi-32204;San Juan de Lurigancho: Atrapan a carteristas dentro de mototaxi;1/12/2016;Trome;Raqueteo;;;;;;San Juan de Lurigancho;0;0;
http://www.latina.pe/noticias/90/mujer-es-asesinada-en-san-juan-de-lurigancho-por-no-dejarse-robar-su-celular-43435/;Mujer es asesinada en San Juan de Lurigancho por no dejarse robar su celular;5;Latina;Asalto;Pistola;;;Mujer;Hombre;San Juan de Lurigancho;0;1;
http://trome.pe/actualidad/inseguridad-ciudadana-delincuentes-matan-marino-video-32575;Inseguridad ciudadana: delincuentes matan a marino [VIDEO];5/12/2016;Trome;Asalto;Pistola;15-21;Varios (no especifica);Hombre;Hombre (2);San Martín de Porres;1;0;Estudiante
http://www.latina.pe/noticias/90/delincuentes-asaltan-y-se-llevan-caja-fuerte-de-supermercado-de-surco-43494/;Delincuentes asaltan y se llevan caja fuerte de supermercado de Surco;6;Latina;Hurto;Otros;;;;Hombre;Surco;1;0;
https://panamericana.pe/labateria/locales/218199-delincuentes-utilizan-modalidad-combazo-robar-cajeros-automaticos;"Delincuentes utilizan modalidad del ""combazo"" para robar cajeros automáticos";7;Panamericana;Otros;Otros;;;;Hombre;Surco;0;0;
http://www.latina.pe/noticias/90/san-miguel-robacasas-arrasaron-con-los-ahorros-de-una-familia-43684/;San Miguel: ‘Robacasas’ arrasaron con los ahorros de una familia;9/12/2016;Latina;Hurto;;;;;;San Miguel;0;0;
https://panamericana.pe/24horas/locales/218395-asaltan-pareja-ancianos-llevan-5-mil-soles;Asaltan a pareja de ancianos y se llevan 5 mil soles.;10;Panamericana;Raqueteo;Pistola;;;Varios;Hombre;;0;0;
http://www.latina.pe/noticias/90/surco-desconocidos-lanzan-granadas-y-balean-edificio-43883/;Surco: desconocidos lanzan granadas y balean edificio;13/12/2016;Latina;Otros;Otros;;;;;Surco;0;0;
https://panamericana.pe/24horas/locales/218583-independencia-policias-capturan-delincuentes-persecucion;Independencia: policías capturan a delincuentes tras persecución.;13;Panamericana;Raqueteo;Pistola;;;;Hombre;Independencia;0;0;
https://panamericana.pe/24horas/locales/218766-magdalena-delincuentes-desatan-balacera-huyen-policia;Magdalena: delincuentes desatan balacera y huyen de la policía;16;Panamericana;Raqueteo;Pistola;;;;Hombre;Magdalena;0;0;
http://www.americatv.com.pe/noticias/actualidad/magdalena-delincuentes-dispararon-policias-durante-persecucion-n258112;Magdalena: delincuentes dispararon a policías durante persecución;16;América Noticias;Raqueteo;Pistola;;;Hombre;Hombre;Magdalena;0;0;
https://panamericana.pe/buenosdiasperu/locales/218916-comas-joven-estudiante-grave-baleado-delincuentes;Comas: joven estudiante grave tras ser baleado por delincuentes.;20;Panamericana;Asalto;Pistola;22-34;;Hombre;Hombre;Comas;0;0;
http://www.americatv.com.pe/noticias/actualidad/delincuentes-robaron-supermercado-comas-n258426;Delincuentes robaron en supermercado en Comas;20/12/2016;América Noticias;Hurto;Otros;;;;Varios (no especifica);Comas;0;0;
http://www.latina.pe/noticias/90/roban-laptops-celulares-y-televisores-en-supermercado-de-comas-44317/;Roban laptops, celulares y televisores en supermercado de Comas;20/12/2016;Latina;Hurto;Otros;;;;;Comas;0;0;
http://www.latina.pe/noticias/90/el-agustino-delincuentes-ingresan-a-tienda-con-modalidad-del-combazo-44403/;El Agustino: delincuentes ingresan a tienda con modalidad del ‘combazo’;21;Latina;Hurto;Otros;;;;;El Agustino;0;0;
https://panamericana.pe/24horas/locales/219255-surco-secuestran-asaltan-exdirigente-alianza-lima;Surco: secuestran y asaltan a exdirigente de Alianza Lima;27;Panamericana;Asalto;Sin arma;35-55;;Hombre;Hombre;Surco;0;0;
https://panamericana.pe/24horas/locales/219316-delincuentes-armados-asaltan-violentamente-tienda-carabayllo;Delincuentes armados asaltan tienda en Carabayllo;28;Panamericana;Asalto;Pistola;;;Hombre;Hombre;Carabayllo;0;0;
http://www.latina.pe/noticias/90/carabayllo-delincuentes-armados-asaltan-bodega-y-se-llevan-mil-500-soles-44816/;Carabayllo: delincuentes armados asaltan bodega y se llevan 1500 soles;28;Latina;Asalto;Pistola;;;;;Carabayllo;0;0;
http://www.latina.pe/noticias/90/sedapaleros-atacan-de-nuevo-y-le-roban-a-indefensa-anciana-44881/;“Sedapaleros” atacan de nuevo y le roban a indefensa anciana;29;Latina;Hurto;;57-100;;Mujer;Hombre;Independencia;0;0;
http://www.latina.pe/noticias/90/los-olivos-un-policia-muere-tras-asalto-a-bus-en-la-panamericana-norte-44961/;Los Olivos: un policía muere tras asalto a bus en la Panamericana Norte;30;Latina;Asalto;Pistola;;;Hombre;Hombre;Los Olivos;0;0;
http://www.americatv.com.pe/noticias/actualidad/carabayllo-delincuentes-roban-20-mil-soles-objetos-urbanizacion-n259593;Carabayllo: delincuentes roban 20 mil soles en objetos en urbanización;30;América Noticias;Hurto;Arma blanca;;;Hombre;Varios (no especifica);Carabayllo;0;0;
http://peru21.pe/actualidad/villa-salvador-ocho-delincuentes-asaltaron-tienda-maestro-granadas-guerra-y-chalecos-antibalas-2266571;Villa El Salvador: Ocho delincuentes asaltaron tienda Maestro con granadas de guerra y chalecos antibalas;31;Perú21;Asalto;Pistola;Varios (no especifica);Varios (no especifica);Varios (no especifica);Varios (no especifica);Villa El Salvador;0;0;
http://rpp.pe/lima/actualidad/delincuentes-roban-a-damnificados-del-incendio-de-villa-el-salvador-noticia-1020508;Delincuentes roban a los damnificados del incendio de Villa El Salvador;31/12/2016;RPP;Hurto;;Varios (no especifica);Varios (no especifica);;;Villa El Salvador;0;0;
http://exitosanoticias.pe/san-borja-se-llevan-mas-de-s37-mil-tras-asalto-a-supermercado-en-la-rambla/;Se llevan más de S/37 tras asalto a supermercado la Rambla;22;Exitosa;Asalto;;;Varios (no especifica);;Hombre;San Borja;0;0;
http://trome.pe/actualidad/jaloneo-san-juan-lurigancho-robo-cajero-colombia-32279;Jaloneo: la modalidad de robo traída de Colombia para robar cajeros en San Juan de Lurigancho;3/12/2016;Trome;Asalto;Pistola;;;Varios (no especifica);Varios (no especifica);San Juan de Lurigancho;0;0;
http://trome.pe/actualidad/inseguridad-ciudadana-caen-luego-asaltar-pasajeros-custer-callao-32708;Inseguridad ciudadana: Caen luego de asaltar a pasajeros de cúster en Callao [FOTOS];6/12/2016;Trome;Asalto;Pistola;;22-34;Varios (no especifica);Hombre (2);Callao;0;0;
http://trome.pe/actualidad/policiales/inseguridad-ciudadana-hombre-arana-asalto-colegio-banda-llevan-refrigeradora-video-fotos-33001;Inseguridad ciudadana: ‘Hombre araña’ asaltó colegio con su banda y se llevan hasta la refrigeradora [VIDEO y FOTOS];9/12/2016;Trome;Hurto;Otros;;;;Hombre;San Juan de Lurigancho;0;0;
http://trome.pe/actualidad/san-juan-lurigancho-robos-cabina-internet-34402;Roban 30 computadoras en cabina de internet tras tomar rehenes a clientes;21/12/2016;Trome;Asalto;Pistola;;;Varios (no especifica);Hombre;San Juan de Lurigancho;0;0;
http://trome.pe/actualidad/carabayllo-hombre-perdio-ojo-violento-asalto-34481;Carabayllo: Hombre perdió un ojo tras violento asalto [VIDEO];22/12/2016;Trome;Asalto;Pistola;;;Varios (no especifica);Varios (no especifica);Carabayllo;0;2;
http://trome.pe/actualidad/policiales/inseguridad-ciudadana-roban-joyeria-miraflores-navidad-modalidad-combazo-video-34732;Inseguridad ciudadana: Roban joyería en Miraflores en Navidad bajo la modalidad del 'combazo' [VIDEO];25/12/2016;Trome;Hurto;Otros;;;;Hombre (5);Miraflores;0;0;
http://trome.pe/actualidad/policiales/manos-maleta-cae-ladron-equipajes-aeropuerto-jorge-chavez-video-fotos-34951;¡Con las manos en la maleta! Cae ladrón de equipajes del aeropuerto Jorge Chávez [VIDEO y FOTOS];27/12/2016;Trome;Hurto;Sin Arma;;35-55;(no especifica);Hombre;Callao;0;0;
http://trome.pe/actualidad/policiales/carabayllo-ladrones-roban-condominio-20-mil-soles-video-35337;Carabayllo: Ladrones roban condominio y se llevan más de 20 mil soles [VIDEO];30/12/2016;Trome;Hurto;Otros;;;Varios (no especifica);Varios (no especifica);Carabayllo;0;0;
http://www.americatv.com.pe/noticias/actualidad/carabayllo-camaras-seguridad-registraron-asalto-bodega-n259350;Carabayllo: cámaras de seguridad registraron asalto a bodega;28/12/2016;América Noticias;Asalto;Pistola;;;;Varios (no especifica);Carabayllo;0;0;
http://www.americatv.com.pe/noticias/actualidad/comas-estudiante-resulto-gravemente-herido-durante-intento-robo-n258427;Comas: así fue el violento asalto a estudiante que resultó gravemente herido;21/12/2016;América Noticias;Raqueteo;Pistola;;;Hombre;Varios (no especifica);Comas;0;0;
http://www.americatv.com.pe/noticias/actualidad/surco-marcas-interceptaron-empresario-y-le-robaron-1-600-dolares-n258422;Surco: 'marcas' interceptaron a un empresario y le robaron 1 600 dólares;20/12/2016;América Noticias;Marcaje;Pistola;;;Hombre;;Surco;0;0;
http://www.elpopular.pe/actualidad-y-policiales/2017-01-01-con-granadas-roban-cajeros;Con granadas roban a cajeros;1/01/2017;El Popular;Asalto;Pistola;;;Varios (No especifica);Varios (No especifica);Villa El Salvador;0;0;
http://ojo.pe/policial/san-juan-de-miraflores-ratero-balea-a-chofer-de-bus-que-se-resistio-a-asalto-234318/;San Juan de Miraflores: ratero balea a chofer de bus que se resistió a asalto;2/01/2017;Ojo;Asalto;Pistola;22-34;;Hombre;Hombre;San Juan de Miraflores;0;1;Chofer
http://www.elpopular.pe/actualidad-y-policiales/2017-01-02-villa-maria-del-triunfo-roban-polleria-durante-plena-celebracion-del-2017fotovideo;Villa María del Triunfo: Roban pollería durante plena celebración del 2017;2/01/2017;El Popular;Asalto;Pistola;;;;;Villa María del Triunfo;0;0;
http://exitosanoticias.pe/miraflores-roban-mas-de-s-100-mil-en-celulares-de-ultima-generacion/;Roban más de S/100 mil en celular de última generación;3/01/2017;Exitosa;Hurto;;;;;Varios (No especifica);Miraflores;0;0;
http://canaln.pe/actualidad/cercado-lima-asaltan-cambista-frente-al-ministerio-mujer-n260174;Cercado de Lima: asaltan a cambista frente al Ministerio de la Mujer;4/01/2017;Canal N;Asalto;Pistola;;;Mujer;Hombre (2);Cercado de Lima;0;0;Cambista
http://rpp.pe/lima/policiales-crimenes/capturan-a-un-ladron-de-autopartes-en-pleno-centro-financiero-de-san-isidro-noticia-1021224;Capturan a un ladrón de autopartes en pleno centro financiero de San Isidro;4/01/2017;RPP;Hurto;;;35-55;Varios(No especifica);Hombre;San Isidro;0;0;
http://exitosanoticias.pe/comas-asaltan-a-equipo-de-exitosa-cuando-cubria-denuncias-de-inseguridad-ciudadana/;Asaltan a equipo de Exitosa cuando cubría denuncias de inseguridad ciudana;4/01/2017;Exitosa;Asalto;Pistola;;;Varios (no especifica);Hombre (3);Comas;0;0;
http://www.elpopular.pe/actualidad-y-policiales/2017-01-04-san-martin-de-porres-delincuentes-hacen-estallar-cajero-en-banco;San Martín de Porres: Delincuentes hacen estallar cajero en banco;4/01/2017;El Popular;Hurto;Otros;;;Varios (No especifica);;San Martín de Porres;0;0;
http://ojo.pe/policial/callao-ladrones-roban-carro-y-uno-cae-abatido-en-plena-persecucion-policial-234449/;Callao: ladrones roban carro y uno cae abatido en plena persecución policial;4/01/2017;Ojo;Asalto;Pistola;;Varios (no especifica);Hombre;Hombre (3);Callao;0;0;
http://rpp.pe/lima/policiales-crimenes/delincuentes-balean-a-un-joven-que-se-resistio-a-ser-asaltado-noticia-1021476;Delincuentes balean a un joven que se resistió a ser asaltado;5/01/2017;RPP;Asalto;Pistola;;;Hombre;Hombre;Cercado de Lima;0;1;
http://trome.pe/actualidad/policiales/inseguridad-ciudadana-roban-20-soles-joyas-taller-chosica-35850;Inseguridad ciudadana: Roban 20 mil soles en joyas de taller en Chosica [FOTOS];5/01/2017;Trome;Asalto;Pistola;;;Hombres (5);Hombres (3);Chosica;0;0;
http://trome.pe/actualidad/hombre-asesinado-14-balazos-callao-35810;Inseguridad ciudadana: hombre fue asesinado de 14 balazos en el Callao;05-01.2017;Trome;Sicariato;Pistola;;;Hombre;Hombres (3);Callao;1;0;
http://www.americatv.com.pe/noticias/actualidad/capturan-adolescentes-que-sembraban-terror-calles-victoria-n260375;Capturan a adolescentes que cometían asaltos en La Victoria;6/01/2017;América TV;Asalto;Pistola;;;;Hombre (4);La Victoria;0;0;
http://trome.pe/actualidad/policiales/inseguridad-ciudadana-atrapan-marca-robar-45-mil-soles-san-juan-lurigancho-36113;Inseguridad ciudadana: Atrapan a 'marca' tras robar 45 mil soles en San Juan de Lurigancho [FOTOS];7/01/2017;Trome;Marcaje;Pistola;;;Varios (2);Hombres (2);San Juan de Lurigancho;0;1;Comerciante
http://larepublica.pe/sociedad/854421-carabayllo-asalto-mujer-deja-un-muerto-y-dos-heridos-video;Carabayllo: asalto a mujer deja un muerto y dos heridos | VIDEO;7/01/2017;La República;Asalto;Pistola;;;Hombres (2);Hombre;Carabayllo;1;2;Chofer
http://www.elpopular.pe/actualidad-y-policiales/2017-01-07-villa-el-salvador-marcas-dan-4-golpes-en-lima;Villa El Salvador: Marcas dan 4 golpes en Lima;7/01/2017;El Popular;Marcaje;Pistola;;;Varios (No especifica);Hombre (4);Villa El Salvador;0;2;Empresario
http://www.elpopular.pe/actualidad-y-policiales/2017-01-29-santa-anita-roban-neumaticos-y-dinero-por-80-mil-dolares;Santa Anita: roban neumáticos y dinero por 80 mil dólares;9/01/2017;El Popular;Asalto;Pistola;;;Varios (No especifica);Varios (No especifica);Santa Anita;0;0;
http://canaln.pe/actualidad/asaltaron-banco-nacion-villa-maria-triunfo-n260875;Villa María del Triunfo: Banco de la Nación sufrió robo de S/ 20 mil soles;10/01/2017;Canal N;Asalto;Pistola;;Varios (No especifica);;Hombre (6);Villa María del Triunfo;0;0;
http://rpp.pe/lima/policiales-crimenes/delincuentes-asaltan-un-chifa-de-ate-y-se-llevan-10-mil-soles-noticia-1022808;Delincuentes asaltan un chifa de Ate y se llevan 10 mil soles;11/01/2017;RPP;Asalto;Pistola;;;Mujer;Varios(No especifica);Ate;0;1;Dueño de local
http://ojo.pe/policial/nuevo-asalto-a-conocido-supermercado-en-los-olivos-234830/;?Nuevo asalto a conocido supermercado en Los Olivos;11/01/2017;Ojo;Hurto;;;Varios (no especifica);;Hombre (4);Los Olivos;0;0;
http://www.elpopular.pe/actualidad-y-policiales/2017-01-12-los-olivos-delincuentes-armados-irrumpen-en-casa;Los Olivos: delincuentes armados interrumpen en casa;12/01/2017;El Popular;Asalto;Pistola;;;Varios(No especifica);Varios(No especifica);Los Olivos;0;0;
http://www.latina.pe/noticias/90/carabayllo-sicarios-matan-a-presunto-marca-46510/;Carabayllo: sicarios matan a presunto ‘marca’;30/01/2017;Latina;Sicariato;Pistola;;;Hombre;Hombre;Carabayllo;1;0;
http://ojo.pe/policial/policias-liderados-por-mujer-asaltan-casa-234862/;“Policías” liderados por mujer asaltan casa;12/01/2017;Ojo;Asalto;Pistola;;Varios (no especifica);;;Los Olivos;0;0;
http://trome.pe/actualidad/sujetos-armados-atacaron-inspectores-rescataron-dos-custer-piratas-fotos-35835;Sujetos armados atacaron a inspectores para ‘rescatar’ dos cúster piratas [FOTOS];4/01/2017;Trome;Asalto;Arma Blanca;;;Hombres (3);Hombres (10);San Borja;0;0;
http://larepublica.pe/impresa/sociedad/840676-sorprenden-sujeto-robando-turista-en-el-aeropuerto;Sorprenden a sujeto robando a turista en el aeropuerto;18/01/2017;La República;Asalto;;56-100;15-21;Hombre;Hombre;Callao;0;0;
http://ojo.pe/policial/marino-en-banda-de-ladrones-234914/;Marino en banda de ladrones;13/01/2017;Ojo;Raqueteo;Pistola;;;Hombre;Hombre (6);Callao;0;0;Chofer
http://www.latina.pe/noticias/90/san-borja-marcas-desatan-balacera-tras-asaltar-a-dueno-de-casa-de-cambio-45760/;San Borja: ‘Marcas’ desatan balacera tras asaltar a dueño de casa de cambio;13/01/2017;Latina;Marcaje;Pistola;;;Hombre;Varios (no especifica);San Borja;0;0;Empresario
http://www.elpopular.pe/actualidad-y-policiales/2017-01-22-inseguridad-ciudadana-raqueteros-asesinan-mujer-para-robarle-cartera-y-celular;Inseguridad ciudadana: Raqueteros asesinan a mujer para robarle cartera y celular.;22/01/2017;El Popular;Raqueteo;Pistola;;;Mujer;Hombre;Cercado de Lima;1;0;Estudiante
http://rpp.pe/lima/policiales-crimenes/asesinan-a-un-policia-con-su-propia-arma-en-comas-noticia-1023500;Asesinan a un policía con su propia arma en Comas;13/01/2017;RPP;Asalto;Pistola;;;Hombre;Hombre;Comas;1;0;Policía
http://larepublica.pe/sociedad/843590-comas-policia-mato-tres-delincuentes-que-intentaron-asaltarlo;Comas: policía mató a tres delincuentes que intentaron asaltarlo | VIDEO;28/01/2017;La República;Raqueteo;Pistola;;;Varios (no especifica);Hombre (3);Comas;3;0;Policía
http://www.elpopular.pe/actualidad-y-policiales/2017-01-15-marcas-se-enfrentan-policias;Marcas se enfrentan a la policía;15/01/2017;El Popular;Marcaje;Pistola;;22-34;;Hombres (4);Comas;0;3;
http://peru21.pe/actualidad/imagenes-muestran-ferocidad-asalto-al-banco-scotiabank-victoria-2268729;Este video muestra la ferocidad del asalto al banco Scotiabank de La Victoria;16/01/2017;Perú21;Otros;Pistola;;;Varios (no especifica);Varios (no especifica);La Victoria;0;0;
http://ojo.pe/policial/independencia-joven-muere-de-un-paro-cardiaco-luego-de-ser-asaltada-video-235455/;Independencia: joven muere de un paro cardíaco luego de ser asaltada (VIDEO);21/01/2017;Ojo;Raqueteo;Pistola;22-34;Varios (no especifica);Mujer;Hombre (2);Independencia;1;0;Administradora
http://www.elpopular.pe/actualidad-y-policiales/2017-01-18-el-agustino-encanonan-menores;El Agustino: Encañonan a menores;18/01/2017;El Popular;Asalto;Pistola;;;Varios (No especifica);Varios (No especifica);El Agustino;0;0;
http://www.americatv.com.pe/noticias/actualidad/chorrillos-capturan-sujeto-que-asalto-grifo-y-violo-trabajadora-n261911;Chorrillos: capturan a sujeto que asaltó grifo y violó a trabajadora;19/01/2017;América TV;Asalto;Arma blanca;;15-21;;Hombre;Chorrillos;;;Grifero
http://www.elpopular.pe/actualidad-y-policiales/2017-01-12-puente-piedra-asaltante-muere-en-robo-colegio;Puente Piedra: Asaltante muere en robo a colegio;12/01/2017;El Popular;Hurto;Pistola;;22-34;;Hombre (3);Puente Piedra;1;0;
http://www.latina.pe/noticias/90/centro-de-lima-asaltan-a-cambista-y-se-llevan-140-mil-dolares-46182/;Centro de Lima: asaltan a cambista y se llevan 140 mil dólares;22/01/2017;Latina;Asalto;Pistola;;;Hombre;Hombre (2);Cercado de Lima;0;0;Cambista
http://trome.pe/actualidad/policiales/inseguridad-ciudadana-matan-comerciante-10-mil-soles-rimac-video-fotos-36013;Inseguridad ciudadana: Matan comerciante por 10 mil soles en el Rímac [VIDEO y FOTOS];6/01/2017;Trome;Asalto;Pistola;35-55;;Hombre;Hombres (3);Rimac;1;0;Comerciante
http://www.elpopular.pe/actualidad-y-policiales/2017-01-22-san-juan-de-lurigancho-pnp-desbarata-temible-banda-de-falsos-colectiveros;San Juan de Lurigancho: PNP desbarata temible banda de falsos colectiveros;22/01/2017;El Popular;Asalto;Pistola;22-34;15-21;Mujer;Varios(No especifica);San Juan de Lurigancho;0;1;
http://www.americatv.com.pe/noticias/actualidad/chorrillos-hombre-agarra-pedradas-delincuentes-asalto-galeria-n262557;Chorrillos: hombre agarra a pedradas a delincuentes en asalto a galería;23/01/2017;América TV;Asalto;Pistola;;;;Varios (No especifica);Chorrillos;0;0;Dueño de local
http://www.elpopular.pe/actualidad-y-policiales/2017-01-23-san-martin-de-porres-balean-policia-que-intento-frustrar-robo;San Martín de Porres: balean a policía que intentó frustrar robo;23/01/2017;El Popular;Asalto;Pistola;;;;Varios (no especifica);San Martín de Porres;0;1;
http://www.americatv.com.pe/noticias/actualidad/brena-delincuentes-robaron-tragamonedas-y-se-llevaron-mas-5-mil-soles-n262569;Breña: delincuentes roban tragamonedas y se llevaron más de 5 mil soles;24/01/2017;América TV;Asalto;Pistola;;;;Hombre (3);Breña;0;0;
http://www.americatv.com.pe/noticias/actualidad/olivos-hombre-murio-disparo-durante-asalto-n263039;Los Olivos: hombre murió de un disparo durante asalto;27/01/2017;América TV;Asalto;Pistola;22-34;;Hombre;Hombre (2);Los Olivos;0;1;
http://rpp.pe/lima/policiales-crimenes/matan-de-cuatro-balazos-a-un-hombre-en-san-martin-de-porres-noticia-1023424;Matan de cuatro balazos a un hombre en San Martín de Porres;13/01/2017;RPP;Sicariato;Pistola;22-34;;Hombre;Varios(No especifica);San Martín de Porres;1;0;
http://www.elpopular.pe/actualidad-y-policiales/2017-01-29-surco-marcas-roban-empresario;Surco: Marcas roban a empresario;29/01/2017;El Popular;Marcaje;Pistola;35-55;;Hombre;Hombre (2);Surco;0;0;Empresario
http://rpp.pe/lima/policiales-crimenes/sicarios-asesinan-a-balazos-a-un-joven-en-ventanilla-noticia-1023431;Sicarios asesinan a balazos a un joven en Ventanilla;13/01/2017;RPP;Sicariato;Pistola;22-34;;Hombre;Varios(No especifica);Ventanilla;1;0;
http://trome.pe/actualidad/policiales/asaltan-joyeria-cerca-congreso-39013;Inseguridad ciudadana: Asaltaron joyería cerca al Congreso [FOTOS];30/01/2017;Trome;Hurto;;;;;Hombre;Cercado de Lima;0;0;
http://peru21.pe/actualidad/policia-frustra-asalto-grifo-independencia-2270085;Policía frustra asalto a grifo en Independencia;07-02-0217;Perú21;Asalto;;;22-34;;Hombre (3);Independencia;0;0;Consejero
http://larepublica.pe/impresa/sociedad/844918-roban-joyeria-ubicada-una-cuadra-del-congreso;Roban joyería ubicada a una cuadra del Congreso;2/02/2017;La República;Hurto;;;;;;Cercado de Lima;0;0;Comerciante
http://peru21.pe/actualidad/smp-balean-policia-resistirse-robo-su-celular-2269567;SMP: Balean a Policía por resistirse a robo de su celular;2/02/2017;Perú21;Asalto;Pistola;;;Hombre;Hombre;San Martín de Porres;0;1;Policía
http://larepublica.pe/sociedad/845772-asesinan-sereno-en-barranco-cuando-perseguia-delincuentes;Asesinan a sereno en Barranco cuando perseguía a delincuentes | VIDEO;5/02/2017;La República;Otros;Pistola;35-55;Varios(No especifica);Hombre;Varios (No especifica);Barranco;1;0;Serenazgo
